-9.900000, 20.100002, -9.900001
-9.900000, 18.900002, -9.900001
-12.000000, 21.600002, -10.800000
-10.500000, 20.700001, -9.900001
-11.100000, 19.500002, -11.100000
-12.000000, 20.400002, -10.200001
-12.000000, 20.400002, -10.800000
-12.600000, 21.000002, -8.400001
-12.000000, 19.800001, -10.800000
-10.199999, 20.400002, -11.400001
-11.400000, 18.600002, -9.000000
-9.600000, 19.800001, -10.800000
-13.799999, 21.600002, -10.800000
-12.299999, 19.500002, -8.100000
-9.900000, 19.500002, -10.500000
-10.799999, 19.800001, -10.200001
-12.299999, 18.900002, -10.500000
-11.400000, 20.400002, -11.400001
-11.100000, 21.900002, -11.700001
-12.600000, 21.600002, -10.200001
-10.199999, 21.000002, -11.400001
-10.799999, 19.800001, -9.600000
-11.699999, 18.900002, -11.100000
-10.199999, 21.000002, -9.000000
-12.000000, 19.800001, -10.200001
-10.799999, 19.200001, -9.000000
-11.699999, 20.100002, -9.300000
-11.400000, 21.000002, -9.600000
-11.699999, 20.700001, -11.100000
-11.400000, 18.600002, -10.800000
-10.500000, 19.500002, -12.300000
-10.500000, 20.700001, -11.700001
-9.000000, 20.400002, -10.200001
-11.400000, 18.600002, -11.400001
-13.799999, 18.000002, -10.200001
-12.299999, 21.300001, -11.700001
-12.299999, 18.300001, -11.100000
-10.500000, 17.700001, -10.500000
-12.299999, 21.900002, -11.700001
-14.100000, 20.100002, -9.900001
-11.100000, 19.500002, -11.700001
-11.400000, 20.400002, -10.200001
-11.400000, 22.200001, -10.800000
-12.000000, 20.400002, -10.800000
-10.500000, 20.100002, -10.500000
-10.500000, 21.300001, -10.500000
-10.799999, 20.400002, -10.800000
-11.100000, 21.300001, -10.500000
-10.199999, 19.200001, -10.200001
-9.600000, 21.000002, -9.600000
-9.000000, 21.600002, -9.600000
-9.900000, 18.300001, -11.100000
-11.100000, 20.100002, -8.700001
-11.100000, 20.100002, -12.300000
-12.600000, 18.000002, -9.000000
-11.699999, 19.500002, -9.900001
-13.500000, 20.100002, -9.300000
-10.199999, 19.800001, -10.800000
-12.000000, 19.200001, -8.400001
-11.400000, 20.400002, -10.800000
-12.299999, 20.700001, -11.100000
-11.100000, 21.300001, -9.900001
-9.000000, 19.800001, -11.400001
-9.600000, 20.400002, -10.200001
-12.600000, 19.200001, -10.200001
-11.400000, 18.000002, -10.800000
-12.299999, 19.500002, -13.500001
-10.199999, 19.800001, -10.800000
-11.100000, 18.900002, -11.100000
-11.400000, 19.800001, -12.000000
-10.500000, 19.500002, -9.300000
-9.299999, 22.500002, -8.700001
-10.799999, 21.000002, -10.200001
-13.799999, 21.000002, -8.400001
-10.500000, 20.100002, -11.100000
-12.600000, 22.200001, -11.400001
-10.799999, 20.400002, -10.200001
-13.199999, 20.400002, -10.800000
-12.000000, 19.800001, -9.000000
-11.400000, 21.600002, -9.000000
-11.100000, 20.100002, -10.500000
-11.699999, 20.100002, -9.300000
-9.299999, 19.500002, -9.300000
-10.799999, 19.800001, -12.000000
-10.799999, 20.400002, -10.200001
-12.900000, 21.300001, -11.700001
-12.299999, 17.700001, -11.100000
-12.600000, 19.200001, -10.200001
-10.500000, 18.900002, -11.700001
-11.100000, 20.100002, -11.100000
-10.799999, 19.800001, -9.600000
-12.299999, 20.700001, -12.300000
-9.900000, 20.700001, -10.500000
-10.799999, 22.200001, -9.600000
-11.699999, 18.900002, -9.300000
-11.400000, 19.200001, -9.600000
-12.000000, 20.400002, -11.400001
-10.799999, 19.800001, -10.200001
-10.799999, 18.000002, -10.200001
-9.900000, 20.100002, -10.500000
-10.199999, 19.800001, -10.200001
-10.199999, 20.400002, -9.600000
-13.199999, 19.800001, -12.600000
-10.799999, 22.200001, -8.400001
-10.799999, 20.400002, -10.200001
-11.699999, 21.300001, -10.500000
-12.299999, 17.700001, -11.100000
-10.799999, 19.800001, -9.600000
-11.699999, 18.300001, -9.300000
-11.100000, 20.100002, -8.700001
-10.199999, 19.800001, -12.600000
-11.100000, 19.500002, -10.500000
-12.600000, 21.000002, -9.600000
-10.799999, 20.400002, -9.600000
-11.100000, 19.500002, -12.300000
-10.199999, 20.400002, -10.800000
-12.299999, 20.700001, -7.500000
-9.299999, 18.900002, -11.100000
-11.699999, 20.100002, -9.900001
-10.199999, 19.800001, -9.600000
-10.500000, 18.900002, -9.900001
-10.799999, 18.600002, -10.800000
-12.000000, 19.800001, -10.200001
-10.500000, 19.500002, -9.900001
-12.600000, 20.400002, -10.800000
-13.199999, 19.200001, -11.400001
-10.799999, 19.200001, -12.000000
-13.199999, 19.800001, -10.800000
-11.400000, 20.400002, -10.200001
-12.000000, 20.400002, -9.600000
-10.799999, 19.200001, -12.000000
-10.199999, 21.000002, -9.600000
-11.400000, 19.200001, -10.800000
-10.799999, 19.800001, -12.000000
-10.500000, 20.100002, -8.700001
-9.900000, 19.500002, -9.900001
-12.600000, 22.200001, -10.800000
-10.500000, 20.700001, -9.300000
-12.900000, 18.300001, -9.300000
-10.799999, 19.800001, -10.200001
-9.900000, 20.700001, -9.900001
-12.600000, 18.600002, -9.600000
-11.400000, 19.800001, -12.000000
-11.400000, 19.200001, -10.800000
-10.199999, 21.000002, -9.600000
-11.100000, 20.100002, -9.900001
-10.799999, 21.000002, -9.600000
-12.000000, 19.200001, -10.800000
-10.799999, 20.400002, -11.400001
-11.699999, 20.100002, -10.500000
-12.000000, 22.200001, -9.000000
-11.400000, 18.600002, -9.600000
-12.000000, 20.400002, -10.800000
-10.799999, 21.000002, -10.200001
-12.299999, 20.700001, -9.900001
-12.600000, 19.200001, -10.200001
-10.500000, 19.500002, -8.700001
-10.500000, 20.100002, -10.500000
-11.400000, 22.200001, -10.200001
-11.699999, 20.700001, -11.100000
-12.000000, 19.800001, -10.200001
-11.699999, 20.700001, -9.300000
-10.799999, 19.200001, -9.600000
-12.299999, 18.900002, -9.900001
-12.000000, 19.200001, -9.600000
-12.299999, 20.100002, -9.900001
-10.500000, 20.700001, -11.100000
-9.600000, 19.800001, -9.600000
-10.199999, 19.800001, -10.800000
-10.500000, 20.100002, -9.900001
-10.500000, 20.700001, -8.100000
-9.299999, 19.500002, -10.500000
-11.699999, 20.700001, -11.700001
-11.400000, 19.200001, -11.400001
-12.900000, 21.900002, -11.700001
-12.299999, 19.500002, -11.700001
-13.199999, 18.000002, -10.200001
-10.799999, 19.800001, -10.200001
-13.199999, 19.800001, -10.800000
-11.699999, 21.300001, -12.300000
-12.000000, 19.800001, -9.600000
-11.100000, 22.500002, -9.900001
-9.900000, 18.900002, -11.100000
-10.500000, 20.700001, -11.100000
-11.400000, 21.000002, -9.600000
-12.600000, 18.600002, -11.400001
-10.799999, 19.200001, -9.000000
-11.400000, 20.400002, -12.600000
-10.199999, 21.600002, -10.800000
-9.900000, 20.100002, -9.900001
-11.400000, 20.400002, -9.000000
-10.500000, 20.700001, -11.100000
-11.400000, 19.800001, -10.200001
-14.100000, 19.500002, -11.100000
-12.000000, 18.600002, -10.800000
-11.699999, 21.300001, -9.300000
-12.000000, 20.400002, -10.800000
-12.900000, 20.700001, -9.300000
-11.100000, 22.500002, -11.700001
-11.699999, 18.300001, -9.900001
-10.500000, 20.700001, -10.500000
-13.500000, 18.900002, -9.300000
-10.199999, 20.400002, -11.400001
-12.000000, 20.400002, -9.600000
-10.500000, 20.100002, -11.100000
-10.799999, 21.000002, -10.800000
-11.699999, 19.500002, -10.500000
-10.199999, 20.400002, -8.400001
-12.299999, 20.100002, -10.500000
-9.600000, 19.800001, -10.200001
-13.799999, 18.000002, -11.400001
-12.299999, 19.500002, -11.700001
-12.000000, 20.400002, -9.000000
-9.299999, 20.700001, -9.900001
-13.500000, 18.900002, -11.100000
-11.699999, 20.100002, -11.100000
-12.299999, 20.100002, -10.500000
-11.699999, 20.100002, -10.500000
-12.299999, 21.300001, -9.900001
-12.600000, 21.000002, -9.600000
-11.100000, 19.500002, -10.500000
-10.799999, 18.600002, -11.400001
-12.000000, 19.800001, -10.800000
-9.900000, 18.900002, -8.100000
-10.500000, 18.900002, -10.500000
-11.699999, 20.100002, -11.700001
-13.199999, 18.000002, -9.600000
-12.900000, 18.900002, -12.300000
-10.500000, 20.700001, -10.500000
-12.299999, 20.100002, -12.900001
-10.500000, 20.100002, -9.900001
-11.100000, 19.500002, -11.700001
-12.900000, 20.700001, -9.900001
-12.600000, 20.400002, -7.800000
-11.699999, 18.900002, -9.300000
-14.700000, 17.100002, -11.100000
-13.799999, 20.400002, -11.400001
-14.700000, 18.900002, -8.700001
-14.400000, 19.200001, -7.200000
-14.100000, 20.700001, -8.700001
-13.500000, 17.100002, -11.100000
-15.300000, 19.500002, -10.500000
-14.400000, 19.200001, -9.600000
